20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,0,0,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,18,19,18,19,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,0,0,18,19,18,19,18,19,0,0,18,19,18,19,18,19,0,0,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,20,21,20,21,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19
20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,20,21,20,21,20,21,0,0,20,21,20,21,20,21,0,0,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
18,19,18,19,18,19,18,19,18,19,0,0,0,0,0,0,0,0,18,19,18,19,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19
20,21,20,21,20,21,20,21,20,21,0,0,0,0,0,0,0,0,20,21,20,21,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
18,19,18,19,18,19,18,19,18,19,0,0,0,0,0,0,0,0,18,19,18,19,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19
20,21,20,21,20,21,20,21,20,21,0,0,0,0,0,0,0,0,20,21,20,21,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,0,0,18,19,18,19,18,19,0,0,18,19,18,19,18,19,0,0,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19
20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,20,21,20,21,20,21,0,0,20,21,20,21,20,21,44,44,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,0,0,0,0,0,0,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19
20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,0,0,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,0,0,0,0,0,0,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19
20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,0,0,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19
20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19
20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19
20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19
20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19,0,0,0,0,18,19,18,19,18,19,18,19,18,19,18,19,18,19,18,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21,0,0,0,0,20,21,20,21,20,21,20,21,20,21,20,21,20,21,20,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
